DATE,OPPOSITE,AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2,PCODE
03.26,SK,0.000,5,3,0,0,0,0,0,0,0,0,2,0,0,0,0.455,78135
03.27,SK,0.000,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0.294,78135
03.28,SK,0.250,4,4,1,1,0,0,1,1,0,0,0,0,1,0,0.286,78135
03.29,롯데,0.000,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0.250,78135
03.30,롯데,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.240,78135
03.31,롯데,0.250,5,4,0,1,0,0,0,1,0,0,1,0,0,0,0.241,78135
04.02,한화,0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.242,78135
04.03,한화,0.500,5,4,1,2,0,0,0,0,1,0,1,0,0,0,0.270,78135
04.04,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.244,78135
04.05,KT,0.500,4,4,0,2,0,0,0,0,1,0,0,0,1,0,0.267,78135
04.30,KT,0.500,5,4,1,2,0,0,0,0,0,0,1,0,1,0,0.286,78135
05.03,두산,0.500,4,4,0,2,0,0,0,0,0,0,0,0,1,0,0.302,78135
05.04,두산,0.500,4,4,1,2,0,0,0,0,1,0,0,0,0,0,0.316,78135
05.05,두산,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.300,78135
05.07,키움,0.500,5,4,2,2,1,0,0,0,0,1,1,0,0,0,0.313,78135
05.08,키움,0.333,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0.313,78135
05.09,키움,0.250,4,4,0,1,0,0,0,1,0,0,0,0,2,0,0.310,78135
05.10,한화,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.307,78135
05.11,한화,0.333,4,3,1,1,1,0,0,0,0,0,1,0,0,0,0.308,78135
05.12,한화,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.309,78135
05.14,롯데,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.294,78135
05.15,롯데,0.333,5,3,0,1,1,0,0,1,0,0,2,0,2,0,0.295,78135
05.16,롯데,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.304,78135
05.17,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.292,78135
05.18,NC,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.289,78135
05.21,SK,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.287,78135
05.22,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.276,78135
05.23,SK,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.274,78135
05.24,롯데,0.400,5,5,1,2,0,0,1,4,0,0,0,0,1,0,0.279,78135
05.25,롯데,0.333,4,3,0,1,0,0,0,2,0,1,0,1,0,0,0.281,78135
05.26,롯데,0.667,5,3,2,2,0,0,1,3,0,0,1,1,0,0,0.291,78135
05.28,키움,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.283,78135
05.29,키움,0.400,5,5,0,2,1,0,0,1,0,0,0,0,0,1,0.288,78135
05.30,키움,0.400,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0.292,78135
05.31,NC,0.000,4,2,0,0,0,0,0,1,0,0,1,0,1,0,0.288,78135
06.01,NC,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0.281,78135
06.02,NC,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.279,78135
06.04,KT,0.667,4,3,0,2,0,0,0,1,0,0,1,0,0,0,0.288,78135
06.05,KT,0.500,5,4,1,2,0,0,0,0,0,0,1,0,0,0,0.294,78135
06.06,KT,0.500,4,4,1,2,1,0,1,1,0,0,0,0,1,0,0.299,78135
06.07,한화,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.296,78135
06.08,한화,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.295,78135
06.09,한화,0.500,5,4,1,2,0,0,1,3,0,0,0,0,0,0,0.300,78135
06.11,롯데,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.297,78135
06.12,롯데,0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0.290,78135
06.13,롯데,0.250,4,4,0,1,1,0,0,0,0,0,0,0,1,1,0.289,78135
06.14,두산,0.000,3,2,0,0,0,0,0,0,0,0,1,0,2,0,0.286,78135
06.15,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.279,78135
06.16,두산,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.279,78135
06.18,삼성,0.333,4,3,1,1,0,0,1,2,0,0,0,0,1,0,0.280,78135
06.19,삼성,0.500,5,4,1,2,1,0,0,3,0,0,0,1,0,0,0.284,78135
06.20,삼성,0.750,5,4,3,3,1,0,1,4,2,0,0,0,0,0,0.294,78135
06.21,KIA,0.333,5,3,2,1,0,0,1,1,0,0,1,1,0,0,0.294,78135
06.22,KIA,0.250,4,4,1,1,1,0,0,0,0,0,0,0,2,0,0.294,78135
06.25,SK,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.293,78135
06.26,SK,0.600,5,5,1,3,1,0,0,1,1,0,0,0,1,0,0.300,78135
06.27,SK,0.000,5,5,1,0,0,0,0,0,0,0,0,0,2,0,0.293,78135
06.28,NC,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0.289,78135
06.30,NC,0.333,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0.290,78135
07.02,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.284,78135
07.03,한화,0.500,4,4,1,2,1,0,0,1,0,1,0,0,0,0,0.288,78135
07.04,한화,0.000,4,3,0,0,0,0,0,0,0,0,1,0,3,0,0.284,78135
07.05,KIA,0.333,4,3,0,1,1,0,0,0,0,0,0,1,1,0,0.285,78135
07.06,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.280,78135
07.07,KIA,0.200,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0.279,78135
07.09,두산,0.000,4,3,0,0,0,0,0,1,0,0,0,0,2,0,0.275,78135
07.11,두산,0.333,4,3,0,1,0,0,0,1,0,0,0,0,0,1,0.276,78135
07.12,삼성,0.500,4,4,1,2,1,0,0,1,0,0,0,0,0,0,0.280,78135
07.13,삼성,0.333,4,3,1,1,0,0,0,1,0,0,1,0,0,0,0.280,78135
07.14,삼성,0.500,4,4,1,2,1,0,1,1,0,0,0,0,0,0,0.284,78135
07.16,SK,0.000,4,2,1,0,0,0,0,0,0,0,2,0,1,0,0.281,78135
07.17,SK,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.280,78135
07.18,SK,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.279,78135
07.28,KT,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.282,78135
07.30,키움,0.333,5,3,1,1,0,0,1,1,0,0,1,1,1,0,0.283,78135
07.31,키움,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.281,78135
08.01,키움,-,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.281,78135
08.03,삼성,-,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.281,78135
08.06,KIA,0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.280,78135
08.07,KIA,0.500,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0.282,78135
08.08,NC,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.282,78135
08.09,NC,0.400,5,5,1,2,0,0,0,0,0,0,0,0,1,0,0.284,78135
08.10,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.280,78135
08.11,SK,0.750,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0.287,78135
08.13,키움,0.250,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0.286,78135
08.14,키움,0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.287,78135
08.16,두산,0.333,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0.287,78135
08.17,삼성,0.333,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0.288,78135
08.18,삼성,0.500,5,4,1,2,0,0,1,1,0,0,0,1,0,1,0.290,78135
08.20,KIA,0.750,5,4,1,3,0,0,0,4,0,0,1,0,0,0,0.296,78135
08.21,KIA,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.296,78135
08.22,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.292,78135
08.23,NC,0.500,5,4,0,2,0,0,0,1,0,0,0,0,0,0,0.294,78135
08.24,KT,0.500,5,4,2,2,0,0,0,0,0,0,0,1,0,0,0.297,78135
08.25,KT,0.250,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0.296,78135
08.27,롯데,0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.292,78135
08.28,롯데,0.500,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0.294,78135
08.30,한화,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.295,78135
08.31,SK,0.400,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0.296,78135
09.01,SK,0.400,5,5,1,2,0,0,1,4,0,0,0,0,1,0,0.298,78135
09.03,KT,0.000,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0.294,78135
09.06,롯데,0.333,4,3,1,1,0,0,0,1,0,0,1,0,2,0,0.295,78135
09.08,두산,0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.295,78135
09.10,한화,0.250,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0.295,78135
09.11,한화,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.294,78135
09.12,키움,0.000,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0.292,78135
09.13,키움,0.500,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0.294,78135
09.14,KIA,0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.292,78135
09.15,두산,0.500,5,4,2,2,0,1,1,5,0,0,0,0,1,0,0.294,78135
09.16,KT,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.293,78135
09.18,삼성,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.290,78135
09.19,NC,0.250,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0.289,78135
09.22,두산,0.250,5,4,1,1,1,0,0,1,0,0,1,0,2,0,0.289,78135
09.23,한화,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.287,78135
09.24,삼성,0.500,4,4,1,2,1,0,0,0,0,0,0,0,0,1,0.289,78135
09.26,KT,0.000,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0.287,78135
09.27,NC,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.288,78135
09.29,두산,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.286,78135
03.23,롯데,0.500,5,4,1,2,0,0,0,0,0,0,0,0,1,0,0.500,78168
03.24,롯데,0.500,4,4,0,2,1,0,0,2,0,1,0,0,0,0,0.500,78168
03.26,두산,0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.364,78168
03.27,두산,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.357,78168
03.28,두산,0.000,5,4,2,0,0,0,0,0,0,0,1,0,0,0,0.278,78168
03.29,SK,0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.261,78168
03.30,SK,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.231,78168
03.31,SK,0.250,5,4,0,1,0,0,0,1,0,0,0,0,1,0,0.233,78168
04.02,NC,0.250,5,4,0,1,0,1,0,0,0,0,1,0,0,0,0.235,78168
04.03,NC,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.237,78168
04.04,NC,0.500,5,4,1,2,0,0,0,0,0,1,1,0,0,0,0.262,78168
04.05,KIA,0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,1,0.255,78168
04.06,KIA,0.000,6,3,1,0,0,0,0,0,0,0,3,0,0,0,0.240,78168
04.09,KT,0.250,5,4,0,1,0,0,0,1,0,0,1,0,0,0,0.241,78168
04.10,KT,0.333,4,3,0,1,1,0,0,0,1,0,1,0,0,0,0.246,78168
04.11,KT,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.233,78168
04.12,한화,0.333,5,3,0,1,0,0,0,0,0,0,2,0,1,0,0.238,78168
04.13,한화,0.000,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0.224,78168
04.14,한화,0.750,5,4,2,3,2,0,0,0,1,0,1,0,1,0,0.254,78168
04.16,삼성,0.250,5,4,0,1,1,0,0,0,1,0,1,0,0,0,0.253,78168
04.17,삼성,0.400,5,5,0,2,1,0,0,0,0,0,0,0,0,0,0.263,78168
04.18,삼성,0.333,5,3,0,1,0,0,0,0,0,0,2,0,1,0,0.265,78168
04.19,LG,0.000,5,4,2,0,0,0,0,0,0,0,1,0,0,1,0.253,78168
04.20,LG,0.250,5,4,1,1,0,0,0,1,1,0,0,1,2,0,0.253,78168
04.21,LG,0.000,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0.245,78168
04.23,두산,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.245,78168
04.24,두산,0.500,4,4,1,2,0,0,0,0,1,0,0,0,1,0,0.255,78168
04.25,두산,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.252,78168
04.26,KIA,0.333,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0.255,78168
04.27,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.246,78168
04.28,KIA,0.500,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0.254,78168
04.30,SK,0.600,5,5,3,3,0,0,0,3,0,0,0,0,0,0,0.268,78168
05.01,SK,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.270,78168
05.02,SK,0.400,5,5,0,2,1,0,0,1,0,0,0,0,0,0,0.275,78168
05.03,삼성,0.250,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0.274,78168
05.04,삼성,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.268,78168
05.05,삼성,0.500,4,4,2,2,1,0,0,1,0,0,0,0,1,0,0.275,78168
05.07,LG,0.333,3,3,1,1,1,0,0,0,0,0,0,0,1,0,0.276,78168
05.08,LG,0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.275,78168
05.09,LG,0.000,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0.270,78168
05.10,KT,0.250,4,4,1,1,0,0,0,2,0,0,0,0,0,0,0.269,78168
05.11,KT,0.600,5,5,0,3,0,0,0,0,0,0,0,0,1,0,0.280,78168
05.12,KT,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.274,78168
05.14,한화,0.750,4,4,2,3,1,0,0,0,0,0,0,0,0,0,0.286,78168
05.15,한화,0.333,6,6,0,2,0,0,0,1,0,1,0,0,1,0,0.287,78168
05.16,한화,0.250,5,4,2,1,0,0,0,0,1,0,1,0,1,0,0.287,78168
05.17,롯데,0.500,4,4,1,2,0,1,0,1,0,0,0,0,0,0,0.291,78168
05.18,롯데,1.000,4,3,3,3,0,0,0,0,0,0,1,0,0,0,0.303,78168
05.19,롯데,0.333,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0.303,78168
05.21,NC,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.302,78168
05.22,NC,0.500,4,2,1,1,1,0,0,0,0,0,2,0,0,0,0.304,78168
05.23,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.298,78168
05.24,삼성,0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.296,78168
05.25,삼성,0.250,5,4,1,1,0,0,0,1,0,0,1,0,0,0,0.295,78168
05.26,삼성,0.250,4,4,1,1,0,0,0,0,0,0,0,0,3,0,0.294,78168
05.28,LG,0.750,4,4,0,3,0,0,0,1,0,0,0,0,0,0,0.302,78168
05.29,LG,0.000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.301,78168
06.04,SK,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.300,78168
06.05,SK,0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.300,78168
06.06,SK,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.299,78168
06.07,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.293,78168
06.08,두산,0.400,5,5,0,2,0,0,0,1,1,0,0,0,0,0,0.296,78168
06.09,두산,0.750,5,4,2,3,1,0,0,1,1,0,1,0,0,0,0.303,78168
06.11,NC,0.500,6,6,2,3,1,0,0,1,0,0,0,0,0,0,0.308,78168
06.12,NC,0.200,5,5,0,1,1,0,0,0,0,0,0,0,2,0,0.306,78168
06.13,NC,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.305,78168
06.14,한화,0.000,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0.300,78168
06.15,한화,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.300,78168
06.16,한화,0.500,5,4,1,2,0,1,0,2,0,0,0,0,1,0,0.303,78168
06.18,KT,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.299,78168
06.19,KT,0.000,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0.296,78168
06.20,KT,0.000,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0.293,78168
06.21,롯데,0.333,4,3,0,1,0,0,0,0,0,0,1,0,2,0,0.293,78168
08.01,LG,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.292,78168
08.03,KT,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.292,78168
08.04,KT,0.400,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0.294,78168
08.07,롯데,0.750,5,4,3,3,1,0,0,1,0,0,1,0,0,0,0.301,78168
08.08,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.297,78168
08.09,SK,0.250,5,4,0,1,0,0,0,1,0,0,0,0,1,0,0.296,78168
08.10,두산,0.500,4,2,2,1,0,0,0,1,0,0,1,0,0,0,0.297,78168
08.11,두산,0.400,5,5,1,2,0,0,1,1,0,0,0,0,0,0,0.299,78168
08.13,LG,0.000,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0.295,78168
08.14,LG,0.600,5,5,1,3,0,0,1,3,0,0,0,0,0,1,0.300,78168
08.15,NC,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.299,78168
08.16,NC,0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.300,78168
08.17,한화,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.300,78168
08.18,한화,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.299,78168
08.20,KT,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.297,78168
08.21,KT,0.200,5,5,1,1,0,0,0,1,0,0,0,0,1,0,0.295,78168
08.22,KIA,0.667,4,3,0,2,2,0,0,0,0,0,1,0,0,0,0.299,78168
08.23,KIA,0.400,5,5,0,2,0,0,0,2,0,0,0,0,0,0,0.300,78168
08.24,삼성,0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0.297,78168
08.27,한화,1.000,2,2,1,2,2,0,0,2,0,0,0,0,0,0,0.301,78168
08.28,한화,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.300,78168
08.29,롯데,0.750,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0.305,78168
08.30,롯데,0.600,5,5,1,3,0,0,0,2,1,0,0,0,0,0,0.309,78168
08.31,NC,0.000,6,4,1,0,0,0,0,0,1,0,2,0,0,0,0.306,78168
09.01,NC,0.667,5,3,1,2,0,0,0,0,0,0,1,1,0,0,0.309,78168
09.03,두산,0.600,5,5,2,3,0,0,0,1,1,0,0,0,0,0,0.313,78168
09.05,삼성,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.310,78168
09.06,삼성,0.400,5,5,1,2,0,0,0,1,0,0,0,0,0,0,0.311,78168
09.07,KIA,0.000,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0.308,78168
09.08,KIA,0.400,6,5,1,2,1,0,0,1,0,0,1,0,0,0,0.309,78168
09.11,SK,0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,1,0.305,78168
09.12,LG,0.333,4,3,0,1,0,0,0,0,1,0,1,0,2,0,0.306,78168
09.13,LG,0.400,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0.307,78168
09.14,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.304,78168
09.16,두산,0.400,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0.305,78168
09.17,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.302,78168
09.20,SK,0.250,5,4,2,1,0,0,0,0,1,0,1,0,1,0,0.301,78168
09.24,KIA,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.302,78168
09.29,롯데,0.250,5,4,0,1,1,0,0,0,0,0,0,0,0,0,0.301,78168
10.01,롯데,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.300,78168
03.23,두산,0.500,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0.500,78288
03.24,두산,0.333,4,3,2,1,0,0,0,1,0,0,1,0,1,0,0.429,78288
03.26,KIA,0.500,5,4,0,2,0,0,0,1,0,1,0,1,0,0,0.455,78288
03.27,KIA,0.500,3,2,0,1,1,0,0,0,0,0,1,0,0,0,0.462,78288
03.28,KIA,0.333,3,3,0,1,0,0,0,2,0,0,0,0,1,0,0.438,78288
03.29,NC,0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.421,78288
03.30,NC,0.000,4,1,2,0,0,0,0,0,0,0,3,0,1,0,0.400,78288
03.31,NC,1.000,2,1,1,1,0,0,1,1,0,0,1,0,0,0,0.429,78288
04.02,LG,0.333,4,3,1,1,1,0,0,0,0,0,0,1,1,0,0.417,78288
04.03,LG,0.500,3,2,0,1,0,0,0,0,0,0,1,0,1,0,0.423,78288
04.04,LG,0.000,4,2,1,0,0,0,0,0,0,0,2,0,1,0,0.393,78288
04.05,롯데,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.375,78288
04.06,롯데,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,78288
04.10,SK,0.333,3,3,1,1,1,0,0,0,0,0,0,0,1,0,0.371,78288
04.11,SK,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.342,78288
04.12,키움,0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0.333,78288
04.14,키움,0.800,5,5,1,4,0,0,1,2,0,0,0,0,0,0,0.383,78288
04.16,KT,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.360,78288
04.17,KT,0.000,4,1,1,0,0,0,0,1,1,0,2,0,1,0,0.353,78288
04.18,KT,0.000,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0.340,78288
04.19,삼성,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.321,78288
04.20,삼성,0.333,4,3,3,1,0,0,0,1,0,0,1,0,1,0,0.322,78288
04.21,삼성,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.311,78288
04.24,롯데,0.250,4,4,0,1,1,0,0,2,0,1,0,0,0,1,0.308,78288
04.27,NC,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.294,78288
04.28,NC,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.286,78288
04.30,두산,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.274,78288
05.01,두산,0.000,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0.267,78288
05.02,두산,0.333,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0.269,78288
05.03,KT,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.259,78288
05.04,KT,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.256,78288
05.05,KT,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.247,78288
05.07,SK,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.244,78288
05.09,SK,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.244,78288
05.10,LG,0.333,4,3,0,1,0,0,0,0,0,0,0,1,2,0,0.247,78288
05.11,LG,0.500,4,4,1,2,1,0,0,0,0,0,0,0,1,0,0.258,78288
05.12,LG,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.255,78288
05.14,키움,0.500,4,2,0,1,0,0,0,0,0,1,2,0,1,0,0.260,78288
05.15,키움,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.250,78288
05.16,키움,1.000,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0.264,78288
05.17,KIA,0.333,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0.266,78288
05.18,KIA,0.500,4,2,1,1,1,0,0,0,0,0,2,0,0,0,0.270,78288
05.19,KIA,0.667,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0.281,78288
05.21,삼성,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.276,78288
05.22,삼성,0.500,6,6,0,3,0,0,0,0,0,0,0,0,1,1,0.287,78288
05.23,삼성,0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.288,78288
05.24,두산,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.281,78288
05.25,두산,0.500,5,4,2,2,0,0,0,0,0,0,1,0,0,0,0.288,78288
05.26,두산,0.000,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0.281,78288
05.28,KIA,0.333,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0.283,78288
05.29,KIA,0.667,3,3,0,2,0,0,0,0,0,1,0,0,1,0,0.291,78288
05.30,KIA,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.292,78288
05.31,SK,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,78288
06.01,SK,0.500,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0.295,78288
06.02,SK,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.291,78288
06.04,롯데,0.250,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.289,78288
06.05,롯데,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.288,78288
06.06,롯데,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.289,78288
06.07,LG,0.667,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0.296,78288
06.08,LG,0.667,3,3,0,2,0,0,0,0,0,0,0,0,1,0,0.303,78288
06.09,LG,0.000,4,1,1,0,0,0,0,0,0,1,3,0,0,0,0.301,78288
06.11,두산,0.500,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0.304,78288
06.13,두산,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.302,78288
06.14,키움,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.300,78288
06.16,키움,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.298,78288
06.18,롯데,0.000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.297,78288
06.19,롯데,1.000,4,3,1,3,0,0,0,0,0,0,1,0,0,0,0.309,78288
06.20,롯데,0.000,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0.305,78288
06.21,삼성,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.302,78288
